,country_name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,unnamed:_65
194,Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11773.6219946878,12732.7778754139,13175.0758967796,13195.6234039351,13570.8832332365,14398.9200768501,14917.560359442,15788.6969790189,16687.0697070041,17718.1515724418,18876.6594757578,19524.8867396317,20356.647299736,20851.0885383283,21477.8261820846,22725.2774946084,24682.718852129,25733.1270889579,26665.8372952939,26458.9110362123,27261.9534524665,26769.5118850004,26438.0163019973,27936.0396644563,28742.4403783509,29660.8960672526,31607.7542431733,33044.7167387479,34928.5435337746,36172.0725393171,34148.9529253925,
195,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5388.3242001975,5617.60405429419,5697.61464634956,5972.12741039914,6271.79450570634,6681.61634416095,6754.36496576491,7008.43642629575,6939.7623779004,6799.34869089103,6654.17281515978,6612.67734769259,6590.16727798235,6876.99709020228,7223.55654044822,7485.2992173735,7960.72539286794,8495.33699904283,9097.52048887733,9020.30802243108,10001.5304279296,10503.5958528238,10018.7236347841,11062.5587335491,11454.4288765968,11486.5231905557,12041.7235427806,12590.548443655,13135.6988678799,13149.0385702748,13069.1761151384,
201,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5277.48212355868,4792.59502009269,4512.64721118215,4696.62669102042,4992.7848915013,5426.19766996711,5743.96197468127,5564.09450981763,5544.30857190463,5596.47248867696,5848.08495477489,6518.67529177843,7162.36577844649,7559.97534934003,8990.32564986372,9602.10475909396,11556.6242467632,13700.0935664487,16782.22907266,16631.8581907197,16976.2590867185,17896.2758641785,18869.5689682481,19781.9257079992,20657.6732894791,21605.8356153117,24271.4700174562,27141.9009335846,29309.2062729793,31901.4259622325,32116.4809530635,
205,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32067.249888311,36902.0259470607,38089.8460660953,37420.3301032466,37480.9565405159,37475.0562135402,38354.7486967147,38712.2863960844,39514.7907880185,37791.2265465441,39882.6289655277,39240.7606943058,37667.0237662961,41441.8611624282,44601.7786980441,47161.1288397301,48552.5274052976,49394.0191905268,52047.0669155565,49933.1936504237,51529.8278892236,56133.1441876452,57364.9851130461,55908.2499274917,55726.1023123695,48611.1314748371,45484.4384338923,47306.222319502,48735.4604982217,48948.1740036301,46759.6572318256,
207,Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.70014620767,1599.20642251705,1608.58900783333,1621.10139435903,1609.1010145362,1687.00568567773,1708.80101461992,1749.53834119596,1830.11364655568,1927.62824308548,1999.47133861611,2080.78915100038,2064.22952231147,2165.88941959296,2269.64126525561,2379.57033883869,2444.33033507418,2513.63954347394,2587.11748099237,2606.83823358733,2652.86079189005,2669.51708596393,2739.41900043656,2742.42073611368,2830.69730880355,2971.34681699748,3075.93735141524,3203.90636811769,3388.94631130208,3503.6175482752,3502.82000413679,
211,El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.57519101899,3029.29621111117,3270.50789489212,3494.98173417049,3689.10305949452,3898.03073900632,3958.47283228388,4114.94528757089,4233.70193010349,4352.34872052089,4466.89622730258,4574.67101474036,4692.30731825899,4828.40190238636,4977.80679954569,5247.31155659359,5615.68672543057,5848.36915211128,6063.1485118757,5956.67744591121,6126.97339476277,6465.8084892608,6541.21616386338,6877.14637566515,7233.1952211983,7597.68917351694,8038.62979428837,8454.05216690571,8822.5507744192,9147.26106629205,8420.48620512522,
214,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.50710865476,5223.60347644115,5716.20504828989,5996.36171379994,5529.65144515571,6019.11492628876,6481.9926123849,7224.61832047595,7645.78577655798,8487.60464529993,9181.68830136227,10209.1835204463,11236.2250771166,12632.0778382091,12533.9654665528,12798.2721299571,13746.9250214832,13933.8446248778,14629.006797234,14659.5795098857,14928.4670387167,15858.0962718127,16611.023740948,17698.0495086667,18842.5260621411,19107.2003013664,
222,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13620.4968288412,14304.3557197526,15282.7776783034,16056.0507296246,17083.2517215913,18001.2291555596,18948.2038933955,20241.5256786998,21112.375224886,22760.9469717198,23852.6430383942,25720.4495520146,27570.1451925507,29604.2914690241,27537.7584612632,27826.8723437553,28931.383323805,29042.8202729641,29973.6993541529,30870.0236667425,31628.247175832,33936.0440637175,36507.5530416531,38961.5443523867,40670.8778673103,39768.6327915153,
223,Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20414.1166714513,20720.8957048454,20825.0603811923,20757.4054596859,21877.8024984667,23094.0519589745,23927.5143864562,24805.8245735106,25887.8381771631,27471.5582721119,29618.2792561377,29927.5992711839,30926.5055989396,31814.8635093299,33858.6114263449,34244.4650156257,37730.1637455216,40905.1458740502,42158.2956995539,40279.4615973941,42223.9196702844,44608.5802614915,45432.4319692761,46312.3923824667,47184.6691338182,49103.1334338706,50430.2528196052,51947.9542478244,53521.6306428288,54598.7803541484,55037.7239019554,
232,Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.945298270104,835.454656867723,803.240800165997,683.743518519693,785.128987349848,842.86762751397,907.824774680652,1024.60328699528,980.290371711053,987.571163170613,972.454725934188,974.622824635291,1001.32744169826,1061.18602237763,1052.02491600185,1007.66061443953,1037.70015234096,1025.04310076195,1058.28434184322,1095.26284696965,1144.33240628451,1210.14284741094,1227.15615932305,1275.32531822813,1328.38029110687,1397.33240170021,1954.20357349429,2012.24069260973,2110.82641998658,2211.63493452434,2223.49830285652,
242,Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7055.33544453307,7472.07423831688,8362.14797110898,8455.76552938011,8902.01445319613,9399.79819782944,10227.5174274384,11173.2065168048,12198.9347841704,13344.5748861322,14547.2354243521,15431.612378244,16845.8782346019,19539.4048064546,21550.6709980195,23485.5304913971,27264.7716451549,29196.0234843435,30632.9920857471,29366.3564030865,30528.8931380997,30887.9827973072,30063.3274626865,30059.7156457675,29698.5699447137,27397.229201165,26389.7416688838,26342.6166624768,26880.6387228774,26920.144729383,25023.6952469772,
243,Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784.01805718968,3975.33978788379,4288.65864501516,4393.58356353218,4541.24102888235,4663.60399602877,5010.42857358993,5304.37263174412,5552.86166954048,5909.63671905087,6264.56065418687,6586.94881030977,6726.51123239183,7120.21858821098,7708.18886365193,8156.64497357494,8762.2979006963,9504.9263660909,9994.05387159558,10267.0350662332,10640.6146800597,10576.074140376,10731.3648923533,10769.9080408074,11024.809216739,10825.0874479973,10993.6254811499,11234.4897248596,11658.7268205614,11899.9563869168,10822.8471746334,
244,Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8531.07825805481,8750.56856904912,9330.78940277217,10153.751369379,9649.88521813406,10394.4522484118,11130.5311103979,11964.035329903,9102.6876922475,8774.3477483602,9628.91470174629,9280.25319725365,9401.23132772185,9699.92386379777,10979.769043155,12003.8479309778,13748.436532895,14986.1491469257,16182.4805088566,15597.9969428862,17542.1974989753,19799.1156771937,20772.4989492004,22438.7142497217,24090.2360374724,25753.3905100464,26512.0169514886,27913.8187158996,27960.980283621,26867.470307977,27235.4258308094,
248,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7617.17723490052,7174.58251251003,6592.61013389288,5787.34074186425,4579.95117490992,4138.08264684531,3826.26108038127,3812.42716691283,3816.03363536428,3899.98046642857,4265.12266190064,4792.33830734275,5177.01359617013,5822.02875221654,6734.88271360069,7210.60349505145,8045.48650081632,8993.8938563655,9425.43953464763,8095.59141512148,8558.99171339789,9246.76919300463,9705.35870651105,11111.0514341141,10743.5863638157,10164.3273340852,11148.196546631,11860.5609298492,12633.1340735213,13346.4758771814,13054.7609939201,
250,Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385.96155741081,6787.40009006716,7438.5350370288,7759.96535154179,8440.57491204033,8431.9031628364,9000.72104198845,9875.51895197393,10371.685652876,10264.5276055778,10255.1008821721,10059.7877241318,9427.15285991748,9686.49510153065,10451.8934493213,11580.3856760681,12406.3658786305,13547.1312743656,14764.1876516712,15464.2622035389,16817.0790492985,18002.8938254166,18192.3297038387,19130.0613970595,20093.6240651453,20217.5604365641,22454.3948288087,23009.8742286911,23588.1513898133,24006.7869388827,22793.6879803833,
251,United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1389804773,32853.6769523009,34513.5615037271,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.7477810544,46298.7314440927,47975.9676958038,48382.5584490552,47099.9804711343,48466.6576026922,49882.5581321495,51602.9310457907,53106.5367672165,55049.9883272312,56863.3714957652,58021.4004997125,60109.6557260477,63064.4184096728,65279.529026095,63593.4436209541,
263,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.55103625077,7057.05935934133,6889.44533175094,6966.60240186848,7174.6529721861,7393.29833894827,7702.70859087219,7904.61345695281,7905.76905389232,8090.83226566727,8498.51859366874,8801.28892918131,9154.891518853,9483.13234646428,10058.7409853464,10785.0833126626,11586.7845935066,12374.9701452634,12845.726180337,12568.453603784,12912.1250302392,13393.7668852316,13215.7086791394,13606.9428955207,13602.102642918,13701.9453895081,13748.4614158257,13860.2701664709,14209.0938333315,14289.7600030669,13360.5740081457,
